Code,Label
"/**
 * Definition for singly-linked list.
 * public class ListNode {
 *     int val;
 *     ListNode next;
 *     ListNode() {}
 *     ListNode(int val) { this.val = val; }
 *     ListNode(int val, ListNode next) { this.val = val; this.next = next; }
 * }
 */
class Solution {
    public boolean isPalindrome(ListNode head) {
        if (head == null || head.next == null) {
            return true;
        }

        if (head.next != null && head.next.next == null) {
            if (head.val == head.next.val) return true;
            else return false;
        }


        ListNode slow = head;
        ListNode fast = head;

        // Find the mid
        while (fast.next != null && fast.next.next != null) {
            slow = slow.next;
            fast = fast.next.next;
        }

        // Slow pointer is now in the mid of the linked list
        // Then we will seperate the list from mid
        // 1 2 3 2 1
        ListNode h1 = slow;
        ListNode h2 = slow.next;
        slow.next = null;

        // Reverse the left side of mid
        ListNode ptr1 = head;
        ListNode ptr2 = null;
        ListNode ptr3 = null;

        while(ptr1 != null) {
            ptr2 = ptr1;
            ptr1 = ptr1.next;
            ptr2.next = ptr3;
            ptr3 = ptr2;
        }

        // Now, if the ListNode fast.next is equal to null that means linkedlist is of Odd
        // That means we have to move the ListNode h1 to the next node towards left before checking
        h1 = fast.next == null ? h1.next : h1; // This is just skipping the mid value for odd list

        while (h1 != null && h2 != null) {
            if (h1.val != h2.val) return false;
            h1 = h1.next;
            h2 = h2.next;
        }

        return true;
    }

}",0
"class Solution {
    public boolean isAnagram(String s, String t) {
        if (s.length()!=t.length()){
            return false;
        }
        else{
            int count[]=new int[26];

            for(int i =0;i<s.length();i++){
            count[s.charAt(i)-'a']++;
            }

            for(int i =0;i<t.length();i++){
            count[t.charAt(i)-'a']--;
            }

            for(int i =0;i<count.length;i++){
                if(count[i]!=0){
                    return false;
                }
            }
            return true;
        }
        
    }
}",0
"
class Solution {
    List<String> li = new ArrayList<>();
    public List<String> binaryTreePaths(TreeNode root) {
        dfs(root,new StringBuilder());
        return li;
    }

    public void dfs(TreeNode root,StringBuilder tillNow){
        if(root==null){
            return;
        }
        tillNow.append(root.val).append(""->"");
        if(root.left==null && root.right==null){
            tillNow.delete(tillNow.length()-2, tillNow.length());
            li.add(tillNow.toString());
            return;
        }

        dfs(root.left, new StringBuilder(tillNow));
        dfs(root.right, new StringBuilder(tillNow));
    }
}",0
"class Solution {
    public int addDigits(int num) {
        if(num==0){
            return 0;
        }
        if(num%9==0){
            return 9;
        }
        else{
            return num%9;
        }
    }
}",0
"class Solution {
    public boolean isUgly(int n) {
        if(n <= 0)return false;
        while(n%2==0)n/=2;
        if(n==1)return true;
        while(n%3==0)n/=3;
        if(n==1)return true;
        while(n%5==0)n/=5;
        return n==1;
    }
}",0
"class Solution {
    public int missingNumber(int[] nums) {
        int value = 0;
        int expected = 0;
        for (int i = 0; i < nums.length; i++) {
            value = value + nums[i];
        }
        for (int j = 0; j <= nums.length; j++) {
            expected = expected + j;
        }
        return expected - value;
    }
}",0
"/* The isBadVersion API is defined in the parent class VersionControl.
      boolean isBadVersion(int version); */

public class Solution extends VersionControl {
    public int firstBadVersion(int n) {
        int start = 1;
        int ends = n;
        int mid = 0 ;
        while(start <= ends) {
            mid = start + (ends - start)/ 2;
            if(isBadVersion(mid) && !isBadVersion(mid -1 )) {
                return mid;
            } else if(isBadVersion(mid) && isBadVersion(mid -1 )) {
                ends = mid - 1;
            } else if(!isBadVersion(mid)){
               start = mid + 1;
            }
        }
        return mid;
    }
}",0
"class Solution {
    public void moveZeroes(int[] nums) {
        int n = nums.length;
        int l = 0,c = 0;
        for(int i =0;i<n;i++)
        {
            if(nums[i] != 0)
            {
                nums[l] = nums[i];
                l++;
            }
            else
            {
                c++;
            }
        }
        for(int i = 1;i<=c;i++)
        {
            nums[n-i] = 0;
        }
    }
}",0
"class Solution {
    public boolean wordPattern(String pattern, String s) {
        HashMap<Character, String> hm = new HashMap<>();
        HashMap<String, Character> hm2 = new HashMap<>();
        String arr[] = s.split("" "");
        if(pattern.length()!=arr.length){
            return false;
        }
        for(int i = 0; i < pattern.length(); i++){
            if(hm.containsKey(pattern.charAt(i))){
                if(!hm.get(pattern.charAt(i)).equals(arr[i])){
                    return false;
                }
            } else {
                if(hm2.containsKey(arr[i])){
                    return false;
                }
                hm.put(pattern.charAt(i), arr[i]);
                hm2.put(arr[i], pattern.charAt(i));
            }
        }
        return true;
    }
}",0
"/**
 * Definition for singly-linked list.
 * public class ListNode {
 *     int val;
 *     ListNode next;
 *     ListNode() {}
 *     ListNode(int val) { this.val = val; }
 *     ListNode(int val, ListNode next) { this.val = val; this.next = next; }
 * }
 */
class Solution {
    public ListNode removeElements(ListNode head, int val) {
        if (head == null)
        { 
            return null;
        }
        head.next = removeElements(head.next, val);
        return head.val == val ? head.next : head;
        
    }
}",0
"class Solution {
    public boolean canWinNim(int n) {
        if(n%4==0) return false;
        else return true;
    }
}",0
"class NumArray {
    private int[] prefixSum;

    public NumArray(int[] nums) {
        int n = nums.length;
        prefixSum = new int[n];
        prefixSum[0] = nums[0];
        for (int i = 1; i < n; i++) {
            prefixSum[i] = prefixSum[i - 1] + nums[i];
        }
    }

    public int sumRange(int left, int right) {
        if (left == 0) {
            return prefixSum[right];
        } else {
            return prefixSum[right] - prefixSum[left - 1];
        }
    }
}
",0
"/**
 * Definition for a binary tree node.
 * public class TreeNode {
 *     int val;
 *     TreeNode left;
 *     TreeNode right;
 *     TreeNode() {}
 *     TreeNode(int val) { this.val = val; }
 *     TreeNode(int val, TreeNode left, TreeNode right) {
 *         this.val = val;
 *         this.left = left;
 *         this.right = right;
 *     }
 * }
 */
class Solution 
{
    int sum = 0;

    public int rangeSumBST(TreeNode root, int low, int high) 
    {
        inorder(root, low, high);
        return sum;
    }

    private void inorder(TreeNode root, int low, int high)
    {
        if (root == null) return;

        inorder(root.left, low, high);
        
        if (root.val >= low && root.val <= high) {
            sum += root.val;
        }
        
        inorder(root.right, low, high);
    }
}",0
"class Solution {
    public int maxCount(int m, int n, int[][] ops) {
        if (ops.length==0) return m*n;

        int row = ops[0][0];
        int column = ops[0][1];

        for (int i=0;i<ops.length;i++)
        {
            row = Math.min(ops[i][0],row);
            column = Math.min(ops[i][1],column);
        }

        return row*column;
    }
}",0
"class Solution {
    public int countOdds(int low, int high) {
        int count=0;
    if(low%2==1 || high%2==1)
    {
        return (high-low)/2+1;
    }
     if(low%2==0 || high%2==0)
    {
        count=(high-low)/2;
    }
    
        return count;
    }
}",0
"class Solution {
    public List<String> cellsInRange(String s) {
        List<String> result = new ArrayList<>();

        char left = s.charAt(0);
        char top = s.charAt(1);

        char right = s.charAt(3);
        char bot = s.charAt(4);
        for (char i = left; i <= right; i++) {
            for (char j = top; j <= bot; j++) {
                result.add(new String(new char[]{i, j}));
            }
        }
        return result;
    }
}",0
"class Solution {
    public int vowelStrings(String[] words, int left, int right) {
        int countVowels = 0;
        String vowels = ""aeiou"";

        for (int i = left; i <= right ; i++) {
            char firstChar = words[i].charAt(0);
            char lastChar = words[i].charAt(words[i].length() - 1);

            if(vowels.indexOf(firstChar) != -1 && vowels.indexOf(lastChar) != -1){
                countVowels++;
            }
        }
        return countVowels;
    }
}",0
"class Solution {
    public boolean isPowerOfThree(int n) {
          if (n <= 0) {
            return false; 
        }
        
        while (n % 3 == 0) {
            n /= 3; 
        }
        
        return n == 1; 
    }
}",0
